Gene	Des	score	species	GO_description
Glyma.02G026700	SIN3-like 4	0.45212094414109577	C. gregata	regulation of macromolecule metabolic process
Glyma.02G026700	SIN3-like 4	0.45212094414109577	C. gregata	regulation of nucleobase-containing compound metabolic process
Glyma.02G026700	SIN3-like 4	0.45212094414109577	C. gregata	negative regulation of cellular metabolic process
Glyma.02G026700	SIN3-like 4	0.45212094414109577	C. gregata	organic substance metabolic process
Glyma.02G026700	SIN3-like 4	0.45212094414109577	C. gregata	cellular nitrogen compound metabolic process
Glyma.02G026700	SIN3-like 4	0.45212094414109577	C. gregata	macromolecule biosynthetic process
Glyma.02G026700	SIN3-like 4	0.45212094414109577	C. gregata	cellular process
Glyma.02G026700	SIN3-like 4	0.45212094414109577	C. gregata	regulation of transcription, DNA-templated
Glyma.02G026700	SIN3-like 4	0.45212094414109577	C. gregata	negative regulation of gene expression
Glyma.02G026700	SIN3-like 4	0.45212094414109577	C. gregata	nitrogen compound metabolic process
Glyma.02G026700	SIN3-like 4	0.45212094414109577	C. gregata	regulation of macromolecule biosynthetic process
Glyma.02G026700	SIN3-like 4	0.45212094414109577	C. gregata	negative regulation of nucleobase-containing compound metabolic process
Glyma.02G026700	SIN3-like 4	0.45212094414109577	C. gregata	regulation of RNA metabolic process
Glyma.02G026700	SIN3-like 4	0.45212094414109577	C. gregata	cellular biosynthetic process
Glyma.02G026700	SIN3-like 4	0.45212094414109577	C. gregata	cellular macromolecule biosynthetic process
Glyma.02G026700	SIN3-like 4	0.45212094414109577	C. gregata	cellular nitrogen compound biosynthetic process
Glyma.02G026700	SIN3-like 4	0.45212094414109577	C. gregata	gene expression
Glyma.02G026700	SIN3-like 4	0.45212094414109577	C. gregata	negative regulation of cellular biosynthetic process
Glyma.02G026700	SIN3-like 4	0.45212094414109577	C. gregata	biological regulation
Glyma.02G026700	SIN3-like 4	0.45212094414109577	C. gregata	response to abscisic acid
Glyma.02G026700	SIN3-like 4	0.45212094414109577	C. gregata	response to endogenous stimulus
Glyma.02G026700	SIN3-like 4	0.45212094414109577	C. gregata	biological_process
Glyma.02G026700	SIN3-like 4	0.45212094414109577	C. gregata	response to oxygen-containing compound
Glyma.02G026700	SIN3-like 4	0.45212094414109577	C. gregata	response to alcohol
Glyma.02G026700	SIN3-like 4	0.45212094414109577	C. gregata	response to organic substance
Glyma.02G026700	SIN3-like 4	0.45212094414109577	C. gregata	response to acid chemical
Glyma.02G026700	SIN3-like 4	0.45212094414109577	C. gregata	response to chemical
Glyma.02G026700	SIN3-like 4	0.45212094414109577	C. gregata	response to stimulus
Glyma.02G026700	SIN3-like 4	0.45212094414109577	C. gregata	response to lipid
Glyma.02G026700	SIN3-like 4	0.45212094414109577	C. gregata	response to hormone
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	transferase activity, transferring glycosyl groups
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	catalytic activity
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	transferase activity
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	molecular_function
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	pollen tube
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	cell projection
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	cell
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	cellular_component
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	cell part
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	plasma membrane bounded cell projection
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	plant-type cell wall assembly
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	cellular component biogenesis
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	cell wall organization or biogenesis
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	cellular component assembly
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	biological_process
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	plant-type cell wall organization
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	cell wall biogenesis
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	cellular component organization
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	cell wall assembly
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	plant-type cell wall biogenesis
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	plant-type cell wall organization or biogenesis
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	cellular process
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	cell wall organization
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	external encapsulating structure organization
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	cellular component organization or biogenesis
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	endoplasmic reticulum
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	cytoplasm
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	intracellular
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	intracellular part
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	organelle
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	cytoplasmic part
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	cell
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	membrane-bounded organelle
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	intracellular membrane-bounded organelle
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	cellular_component
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	cell part
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	intracellular organelle
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	endomembrane system
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	Golgi apparatus
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	cytoplasm
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	intracellular
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	intracellular part
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	organelle
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	cytoplasmic part
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	cell
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	membrane-bounded organelle
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	intracellular membrane-bounded organelle
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	cellular_component
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	cell part
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	intracellular organelle
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	endomembrane system
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	mucilage biosynthetic process involved in seed coat development
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	reproductive process
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	cellular metabolic process
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	metabolic process
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	single organism reproductive process
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	biological_process
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	fruit development
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	developmental process involved in reproduction
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	mucilage metabolic process involved in seed coat development
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	seed coat development
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	multicellular organismal process
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	reproduction
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	single-multicellular organism process
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	seed development
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	mucilage metabolic process
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	post-embryonic development
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	multicellular organism development
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	reproductive system development
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	system development
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	mucilage biosynthetic process
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	single-organism process
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	biosynthetic process
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	developmental process
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	reproductive structure development
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	anatomical structure development
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	cellular process
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	cellular biosynthetic process
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	single-organism developmental process
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	leaf development
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	biological_process
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	multicellular organismal process
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	single-multicellular organism process
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	multicellular organism development
Glyma.02G026900	Encodes a protein with  putative galacturonosyltransferase activity.	-0.24300891688264953	C. gregata	shoot system development
